Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Installations Quantity Total
5277,0,0,0,0,0,1,0,1,0,0,2
5278,0,0,0,0,0,0,0,1,0,0,1
5279,0,0,0,0,0,0,0,0,0,0,0
5280,0,0,0,0,0,0,0,0,0,1,1
5290,0,0,0,0,0,0,0,1,0,0,1
5291,0,0,0,0,0,0,0,0,0,1,1
5301,0,0,0,0,0,0,0,0,0,0,0
5302,0,0,0,0,0,0,0,0,0,0,0
5303,0,0,0,0,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0,0,0,0,0
5308,0,0,0,0,0,0,0,0,0,0,0
5309,0,0,0,0,0,0,0,0,0,0,0
5310,0,0,0,0,0,0,0,0,0,0,0
5311,0,0,0,0,0,0,0,0,0,0,0
5313,0,0,0,0,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0,1,0,1
5321,0,0,0,0,0,0,0,0,0,0,0
5322,0,0,0,0,0,0,0,0,0,0,0
5323,0,0,0,0,0,0,0,0,0,0,0
5330,0,0,0,0,1,0,2,1,1,0,5
5331,0,0,0,0,0,0,0,0,0,0,0
5332,0,0,0,0,0,3,0,0,0,0,3
5333,0,0,0,0,0,0,0,0,0,1,1
5335,0,0,0,0,0,0,0,0,0,0,0
5340,0,0,0,0,0,0,0,0,0,0,0
5341,0,0,0,0,0,0,0,3,1,1,5
5342,0,0,0,0,1,0,0,0,0,0,1
5343,0,0,0,0,1,0,2,1,1,2,7
5344,0,0,0,0,0,0,0,0,0,0,0
5345,0,0,0,0,0,1,3,0,2,3,9
5346,0,0,0,0,0,0,0,0,0,0,0
5350,0,0,0,0,0,0,0,0,0,0,0
5351,0,0,0,0,1,0,0,1,0,1,3
5352,0,0,0,0,0,0,0,0,1,1,2
5353,0,0,0,0,0,1,0,0,2,1,4
5354,0,0,0,0,0,0,0,0,0,0,0
5355,0,1,1,2,0,1,0,0,0,1,6
5356,0,0,0,0,0,0,1,0,0,0,1
5357,0,0,0,0,0,0,0,0,0,0,0
5360,0,0,0,0,1,0,0,0,0,0,1
5371,0,0,0,0,0,0,1,0,1,0,2
5372,0,0,0,0,0,0,0,0,1,0,1
5373,0,0,0,0,1,0,1,0,0,0,2
5374,0,0,0,0,0,0,0,0,0,0,0
5381,0,0,0,0,0,0,0,0,0,0,0
5385,0,0,0,0,0,0,0,0,0,0,0
5400,0,0,0,0,0,0,0,0,0,0,0
5401,0,0,0,1,0,0,0,0,0,0,1
5410,0,0,0,0,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0,0
5412,0,0,0,0,0,0,0,0,0,0,0
5413,0,0,0,0,1,0,0,0,1,0,2
5414,0,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,0,0,0,0,0
5416,0,0,0,0,0,0,0,0,0,0,0
5417,0,0,0,0,0,0,0,0,1,0,1
5418,0,0,0,0,0,0,0,0,0,0,0
5419,0,0,0,0,0,0,0,0,0,0,0
5420,0,0,0,0,0,0,0,0,0,0,0
5422,0,0,0,0,0,0,0,1,0,0,1
5431,0,0,0,0,0,0,0,0,0,0,0
5432,0,0,0,0,0,0,0,0,0,0,0
5433,0,0,0,0,0,0,0,0,0,0,0
5434,0,0,0,0,0,0,0,0,0,0,0
5440,0,0,0,0,0,0,0,0,0,0,0
5441,0,0,0,0,0,0,0,0,0,0,0
5451,0,0,0,0,0,0,0,0,0,0,0
5452,0,0,0,0,0,0,0,0,0,0,0
5453,0,0,0,0,1,0,0,0,1,1,3
5454,0,0,0,0,0,0,0,0,0,1,1
5460,0,0,0,0,0,0,0,0,0,0,0
5461,0,0,0,0,0,0,0,0,0,0,0
5462,0,0,0,0,0,0,0,0,0,0,0
5464,0,0,0,0,0,0,0,0,0,0,0
5470,0,0,0,0,0,0,0,0,0,0,0
5471,0,0,0,0,0,0,0,0,0,0,0
5472,0,0,0,0,0,0,0,0,0,0,0
5473,0,0,0,0,0,1,0,0,0,0,1
5474,0,0,0,0,0,0,0,0,0,0,0
5475,0,0,0,0,0,0,0,0,0,0,0
5479,0,0,0,0,0,0,0,0,1,0,1
5480,0,0,0,0,0,0,0,0,0,1,1
5481,0,0,0,0,0,1,0,0,0,0,1
5482,0,0,0,0,0,0,0,0,0,0,0
5483,0,0,0,0,0,0,0,1,0,0,1
5485,0,0,0,0,0,0,0,0,0,0,0
5490,0,0,0,0,0,0,0,0,0,0,0
5491,0,0,0,0,0,0,0,1,0,0,1
5493,0,0,0,0,0,0,0,0,0,0,0
5495,0,0,0,0,0,0,0,0,0,0,0
5501,0,0,0,1,0,0,0,0,1,2,4
5502,0,0,0,0,0,0,0,0,0,0,0
5504,0,0,0,0,0,0,0,0,0,0,0
5510,0,0,0,0,0,0,0,0,0,0,0
5517,0,0,0,0,0,0,0,0,0,0,0
5520,0,0,0,0,0,0,0,0,0,0,0
5521,0,0,0,0,0,0,0,0,0,0,0
5522,0,0,0,0,1,0,0,0,0,0,1
5523,0,0,0,0,0,0,0,1,0,0,1
5527,0,0,0,0,0,0,0,0,0,0,0
5530,0,0,0,0,0,0,0,0,0,0,0
5540,0,0,0,0,0,0,0,0,0,0,0
5550,0,0,0,0,0,0,0,0,0,0,0
5552,0,0,0,0,0,0,0,0,0,0,0
5554,0,0,0,0,0,0,1,0,0,0,1
5555,0,0,0,0,0,0,1,1,0,0,2
5556,0,0,0,0,1,0,0,0,0,0,1
5558,0,0,0,1,0,0,1,0,0,0,2
5560,0,0,0,0,0,0,0,0,0,0,0
5570,0,0,0,0,0,0,0,0,0,0,0
5571,0,0,0,0,0,0,0,0,0,0,0
5572,0,0,0,0,0,0,0,0,0,0,0
5573,0,0,0,0,0,0,0,0,0,0,0
5574,0,0,0,0,0,0,0,0,0,0,0
5575,0,0,0,0,1,0,1,0,2,0,4
5576,0,0,0,0,0,0,0,0,0,0,0
5577,0,0,0,0,0,0,0,0,0,0,0
5580,0,0,0,0,0,0,0,0,0,0,0
5581,0,0,0,0,0,0,0,0,0,0,0
5582,0,0,1,0,0,0,0,0,0,0,1
5583,0,1,0,0,0,0,0,0,0,0,1
5588,0,0,0,0,0,0,0,0,0,0,0
5600,0,3,3,4,2,4,0,2,4,1,23
5601,0,0,0,0,0,0,0,0,0,0,0
5602,0,0,0,0,0,0,0,0,0,0,0
5603,0,0,0,0,0,0,0,0,0,0,0
5604,0,0,0,0,0,0,0,0,0,0,0
5605,0,0,0,0,0,0,0,0,0,0,0
5606,0,0,0,0,0,0,1,0,0,0,1
5607,0,0,0,0,0,0,0,1,2,0,3
5608,0,0,0,1,0,1,0,0,0,3,5
5609,0,0,0,0,0,0,0,0,0,0,0
5630,0,0,0,0,0,0,0,0,0,0,0
5631,0,0,0,0,0,0,0,0,0,0,0
5632,0,0,0,0,0,0,0,0,0,0,0
5633,0,0,0,0,0,0,1,0,0,0,1
5634,0,0,0,0,0,0,0,0,0,0,0
5640,0,0,0,0,0,0,0,0,0,0,0
5641,0,0,0,0,0,0,0,0,0,0,0
5642,0,0,0,0,0,0,0,0,0,0,0
5650,0,0,0,0,0,0,0,0,0,0,0
5651,0,0,0,0,0,0,0,0,0,0,0
5652,0,0,0,0,0,1,0,0,0,0,1
5653,0,0,0,0,0,0,0,0,0,0,0
5654,0,0,0,0,0,0,0,0,0,0,0
5655,0,0,0,0,0,0,0,0,0,0,0
5660,0,0,0,0,0,0,0,0,0,0,0
5661,0,0,0,0,0,0,0,0,0,0,0
5664,0,0,0,0,0,0,0,0,0,0,0
5670,0,0,0,0,0,0,0,0,0,0,0
5671,0,0,0,0,0,0,0,0,0,0,0
5680,0,0,0,0,1,1,0,0,1,1,4
5686,0,0,0,0,0,0,0,0,0,0,0
5690,0,0,0,0,0,0,0,0,0,0,0
5700,0,1,0,0,1,0,0,0,0,0,2
5710,0,0,0,0,0,0,0,0,0,0,0
5711,0,0,0,0,0,0,0,0,0,0,0
5713,0,0,0,0,0,0,0,0,0,0,0
5718,0,0,0,0,0,0,0,0,0,0,0
5719,0,0,0,0,0,0,0,0,0,0,0
5720,0,0,0,0,0,0,0,0,0,0,0
5722,0,0,0,0,0,0,0,0,0,0,0
5723,0,0,0,0,0,1,0,0,1,1,3
5724,0,0,0,0,0,0,0,0,0,0,0
5725,0,0,0,0,0,0,0,0,0,0,0
5728,0,0,0,0,0,0,0,0,0,0,0
5730,0,0,0,0,0,0,0,0,0,0,0
5731,0,0,0,0,0,0,0,0,0,0,0
5732,0,0,0,0,0,0,0,0,0,0,0
5733,0,0,0,0,0,0,0,0,0,0,0
5734,0,0,0,0,0,0,0,0,0,0,0
5750,0,0,0,0,0,0,0,0,0,0,0
5759,0,0,0,0,0,0,0,0,0,0,0
5763,0,0,0,0,0,0,0,0,0,0,0
5800,0,0,0,0,0,0,0,0,0,0,0
5950,0,0,0,0,0,0,0,0,0,0,0
6000,0,0,1,0,0,0,0,0,0,0,1
6003,0,0,0,0,0,0,1,0,0,0,1
6004,0,0,0,0,0,1,1,0,1,0,3
6005,0,0,0,1,0,0,0,0,0,0,1
6006,0,0,0,0,0,0,0,1,1,0,2
6007,0,0,0,0,0,1,0,0,0,0,1
6008,0,0,1,0,1,0,1,0,2,0,5
6009,0,3,1,1,2,3,1,0,3,1,15
6010,0,0,1,2,1,0,1,1,0,0,6
6011,0,2,0,0,1,1,0,0,1,1,6
6012,0,0,1,1,0,1,1,0,0,0,4
6014,0,0,2,0,2,1,0,3,2,2,12
6015,0,1,1,1,2,2,0,0,1,1,9
6016,0,0,0,1,0,0,0,0,0,1,2
6017,0,0,1,0,0,0,0,0,1,0,2
6018,0,4,1,2,3,2,3,4,7,3,29
6019,0,1,3,0,0,1,3,2,2,0,12
6020,0,3,0,1,4,6,2,1,0,0,17
6021,0,3,0,2,1,3,1,2,3,3,18
6022,0,0,1,1,0,1,0,5,2,0,10
6023,0,1,2,4,2,1,2,1,2,3,18
6024,0,2,2,2,2,1,0,0,1,3,13
6025,0,3,1,3,2,2,4,6,3,1,25
6026,0,2,0,1,3,1,1,1,2,0,11
6027,0,2,3,0,4,5,2,0,1,3,20
6028,0,0,0,0,0,1,1,0,2,1,5
6029,0,0,1,1,1,1,0,1,0,0,5
6030,0,1,1,1,0,1,1,2,2,0,9
6031,0,0,0,0,0,0,0,0,0,0,0
6032,0,0,0,0,0,0,0,0,0,0,0
6033,0,1,0,0,0,1,1,0,2,0,5
6034,0,0,0,0,0,0,0,0,0,0,0
6035,0,1,2,2,0,3,0,3,2,4,17
6036,0,0,0,0,0,0,0,0,0,0,0
6037,0,2,4,5,0,4,3,2,3,1,24
6038,0,0,0,0,0,0,0,0,0,0,0
6039,0,0,0,0,0,0,0,0,0,0,0
6041,0,0,0,0,0,0,1,0,0,1,2
6042,0,0,0,0,0,0,0,1,1,0,2
6043,0,0,0,0,0,0,0,0,0,0,0
6044,0,1,0,1,1,2,0,1,2,1,9
6046,0,0,0,0,0,0,0,0,0,0,0
6047,0,0,0,0,0,0,0,0,0,0,0
6050,0,1,1,3,0,0,1,0,1,0,7
6051,0,0,0,2,0,0,1,0,0,0,3
6052,0,0,0,0,0,0,0,0,0,0,0
6053,0,0,1,0,1,1,2,0,0,0,5
6054,0,1,1,1,3,2,0,0,3,1,12
6055,0,0,0,0,3,4,1,2,2,0,12
6056,0,1,3,6,7,4,3,9,6,4,43
6057,0,0,1,2,1,4,1,5,1,1,16
6058,0,0,1,2,1,2,2,3,1,1,13
6059,0,0,0,0,2,1,0,0,0,1,4
6060,0,0,1,2,2,2,0,1,1,2,11
6061,0,1,0,4,1,0,3,3,1,0,13
6062,0,0,8,5,5,6,4,5,10,4,47
6063,0,1,1,0,1,0,0,1,1,1,6
6064,0,1,1,3,2,0,2,2,0,1,12
6065,0,5,0,2,2,3,10,4,8,3,37
6066,0,0,1,0,2,0,0,1,0,2,6
6067,0,0,0,0,0,0,0,0,0,0,0
6068,0,0,0,0,0,0,0,0,0,0,0
6069,0,2,1,0,2,0,0,0,1,0,6
6070,0,1,3,0,1,3,2,4,3,3,20
6071,0,0,0,0,1,1,0,1,2,1,6
6072,0,0,1,1,1,1,0,0,0,0,4
6073,0,2,2,1,3,2,2,3,1,3,19
6074,0,0,0,0,0,0,0,0,0,0,0
6075,0,0,0,0,0,0,0,0,0,0,0
6076,0,2,6,4,5,11,4,11,8,9,60
6077,0,0,0,0,0,0,0,0,0,0,0
6078,0,0,0,0,0,0,0,0,0,0,0
6079,0,0,0,0,0,0,0,0,0,0,0
6080,0,0,0,0,0,0,0,0,0,0,0
6081,0,2,1,0,1,3,1,4,2,4,18
6082,0,1,3,0,0,0,4,1,1,1,11
6083,0,2,2,2,3,2,2,5,3,1,22
6084,0,1,2,0,1,2,1,4,2,6,19
6087,0,0,0,0,0,0,0,0,0,0,0
6088,0,0,0,0,0,0,0,0,0,0,0
6090,0,0,0,0,0,0,0,0,0,0,0
6100,0,0,0,1,0,2,2,2,2,0,9
6101,0,0,0,1,0,0,0,1,1,0,3
6102,0,0,0,1,1,1,1,0,1,0,5
6103,0,1,0,0,0,0,0,0,0,1,2
6104,0,1,1,1,2,0,2,0,2,0,9
6105,0,0,0,0,0,1,3,2,3,2,11
6106,0,0,0,0,0,0,0,0,0,0,0
6107,0,0,4,6,4,2,3,9,2,6,36
6108,0,1,2,2,1,2,1,3,1,3,16
6109,0,0,0,0,0,3,1,3,2,1,10
6110,0,1,4,1,5,4,2,2,3,2,24
6111,0,3,4,6,6,4,1,2,5,1,32
6112,0,2,6,1,4,3,5,3,3,5,32
6113,0,0,0,1,0,0,1,2,0,1,5
6116,0,0,0,0,0,0,0,0,0,0,0
6117,0,0,0,0,0,0,0,0,0,0,0
6121,0,0,1,0,0,0,0,1,0,1,3
6122,0,1,1,0,0,3,1,1,0,1,8
6123,0,0,0,0,1,0,0,0,1,0,2
6124,0,1,0,0,0,0,0,0,0,0,1
6125,0,0,0,0,0,0,1,1,1,1,4
6126,0,0,0,0,0,0,0,0,1,0,1
6144,0,0,0,0,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0,0,0,0
6147,0,0,0,1,2,2,2,1,2,1,11
6148,0,1,0,2,3,3,2,3,1,2,17
6149,0,0,2,0,0,6,3,5,3,2,21
6150,0,0,3,1,1,0,1,0,2,1,9
6151,0,0,0,0,0,0,0,0,0,2,2
6152,0,1,0,0,1,1,1,0,1,0,5
6153,0,2,1,1,1,1,3,3,2,0,14
6154,0,0,2,0,1,1,3,2,4,2,15
6155,0,1,3,5,3,3,3,9,4,3,34
6156,0,1,2,1,0,2,0,3,3,1,13
6157,0,1,0,1,1,1,0,2,2,1,9
6158,0,0,0,2,0,1,1,3,1,1,9
6159,0,0,0,0,0,0,0,0,0,0,0
6160,0,0,0,1,0,0,0,0,1,1,3
6162,0,1,2,1,1,3,0,0,1,1,10
6163,0,3,3,4,7,5,5,8,6,7,48
6164,0,1,2,3,3,5,1,3,2,1,21
6165,0,0,0,0,0,0,0,0,0,0,0
6166,0,0,0,1,2,2,1,0,2,0,8
6167,0,1,2,2,1,4,2,4,0,1,17
6168,0,3,0,0,0,2,2,4,6,4,21
6169,0,2,1,6,2,4,1,5,7,1,29
6170,0,0,0,0,0,0,0,2,0,0,2
6171,0,0,3,2,0,0,1,2,1,0,9
6172,0,0,0,0,1,0,0,0,0,0,1
6173,0,0,0,0,0,0,0,0,0,0,0
6174,0,0,0,0,1,0,0,1,1,0,3
6175,0,0,0,0,0,0,1,0,1,0,2
6176,0,1,0,1,1,1,0,0,1,0,5
6177,0,0,0,0,0,0,0,0,0,0,0
6180,0,0,0,0,0,0,0,0,0,0,0
6181,0,0,0,0,0,0,0,0,0,0,0
6182,0,0,0,0,0,0,0,0,0,0,0
6197,0,0,0,0,0,0,0,0,0,0,0
6198,0,0,0,0,0,0,0,0,0,0,0
6201,0,0,2,0,0,0,1,3,0,0,6
6202,0,1,1,0,0,0,0,0,1,0,3
6203,0,0,0,0,0,0,0,0,0,0,0
6204,0,0,0,0,0,0,0,0,0,0,0
6205,0,0,0,1,0,0,0,0,0,0,1
6206,0,1,0,1,0,0,0,1,0,1,4
6207,0,0,0,0,0,0,1,1,1,0,3
6208,0,1,1,1,1,0,3,7,6,0,20
6209,0,0,0,0,0,0,0,0,0,0,0
6210,0,4,4,5,10,9,9,9,14,7,71
6211,0,0,0,0,0,0,0,0,0,0,0
6212,0,0,0,0,0,0,0,0,0,0,0
6213,0,0,0,0,0,0,0,0,0,0,0
6214,0,0,0,0,1,0,0,0,0,1,2
6215,0,0,1,1,3,0,2,2,1,2,12
6218,0,0,0,0,0,0,2,0,1,0,3
6220,0,0,0,0,0,1,0,1,1,1,4
6221,0,0,0,0,0,0,1,0,0,0,1
6223,0,0,0,0,0,0,0,0,0,1,1
6224,0,1,2,1,0,0,0,1,0,0,5
6225,0,1,6,4,4,1,1,0,5,5,27
6226,0,0,0,0,0,1,0,0,0,0,1
6227,0,0,0,1,1,1,0,0,0,0,3
6228,0,0,0,0,0,0,0,0,0,0,0
6229,0,0,0,0,0,0,0,0,0,0,0
6230,0,1,5,4,6,1,6,6,3,1,33
6231,0,0,0,0,0,0,0,0,1,0,1
6232,0,1,1,0,1,0,0,0,0,1,4
6233,0,1,0,1,3,0,0,1,1,0,7
6236,0,1,1,0,1,1,1,1,0,2,8
6237,0,2,0,1,0,0,0,1,0,1,5
6239,0,2,4,1,0,0,2,0,0,3,12
6240,0,0,0,0,0,0,0,0,0,0,0
6243,0,0,0,0,0,0,0,0,0,0,0
6244,0,0,0,1,1,1,1,0,0,0,4
6251,0,1,0,0,0,0,0,0,0,0,1
6252,0,0,0,0,0,0,0,0,0,0,0
6253,0,0,0,0,0,0,0,0,0,1,1
6254,0,0,0,0,0,0,0,0,0,0,0
6255,0,0,1,2,1,3,1,0,1,1,10
6256,0,0,0,0,0,0,0,0,0,0,0
6258,0,1,0,0,1,1,3,2,0,2,10
6260,0,1,0,0,0,0,0,0,1,1,3
6262,0,0,0,0,0,0,0,1,0,0,1
6271,0,1,0,1,0,1,0,0,1,2,6
6274,0,0,0,0,0,0,0,0,0,0,0
6275,0,0,1,0,0,0,0,1,0,3,5
6280,0,1,8,6,7,5,2,5,3,11,48
6281,0,1,3,1,0,3,0,0,5,1,14
6282,0,0,0,2,0,1,0,0,1,1,5
6284,0,0,0,0,0,0,1,0,1,0,2
6285,0,0,1,3,0,2,3,5,1,1,16
6286,0,0,0,0,0,0,0,1,0,0,1
6288,0,0,0,1,0,0,0,0,0,0,1
6290,0,1,0,0,0,1,0,1,0,0,3
6302,0,0,1,1,3,1,2,0,3,2,13
6303,0,0,0,0,0,0,0,0,0,0,0
6304,0,0,0,0,0,1,0,2,0,1,4
6306,0,0,0,0,0,1,0,0,0,0,1
6308,0,0,0,0,2,0,2,0,0,0,4
6309,0,0,0,0,0,0,0,1,0,0,1
6311,0,0,0,0,0,0,0,0,0,0,0
6312,0,1,0,0,2,0,1,0,0,0,4
6313,0,0,0,0,0,0,0,0,0,0,0
6315,0,0,0,0,1,0,0,0,0,2,3
6316,0,0,0,0,0,0,0,0,0,0,0
6317,0,2,1,2,0,0,3,0,3,5,16
6318,0,0,0,0,0,0,0,1,0,0,1
6320,0,1,0,0,0,0,0,0,0,1,2
6321,0,0,0,0,0,0,0,0,0,0,0
6322,0,0,0,0,0,0,0,0,0,0,0
6323,0,0,0,0,0,0,0,0,1,0,1
6324,0,0,1,0,2,1,0,1,1,1,7
6326,0,0,0,0,0,0,1,0,0,0,1
6327,0,0,0,0,0,0,0,0,0,0,0
6328,0,0,0,0,0,0,0,0,0,0,0
6330,0,5,6,4,5,4,1,6,7,3,41
6331,0,0,0,0,0,0,0,0,0,0,0
6332,0,0,0,0,0,0,0,0,0,0,0
6333,0,1,1,2,1,5,0,1,6,0,17
6335,0,0,0,0,0,2,0,0,0,0,2
6336,0,0,0,0,0,1,0,0,0,0,1
6337,0,0,0,1,0,0,0,0,0,0,1
6338,0,0,0,1,0,0,1,0,1,0,3
6341,0,0,0,0,0,0,0,0,0,0,0
6343,0,0,0,0,0,0,0,0,0,0,0
6346,0,0,0,0,0,0,0,0,0,0,0
6348,0,0,0,0,0,0,0,0,0,0,0
6350,0,0,0,0,0,1,0,0,0,0,1
6351,0,0,0,0,0,0,0,0,0,0,0
6352,0,0,0,0,0,0,0,0,0,0,0
6353,0,0,0,0,0,1,0,0,0,0,1
6355,0,0,0,0,1,0,0,0,0,0,1
6356,0,0,0,0,0,0,0,1,0,0,1
6357,0,0,0,0,0,0,0,0,0,0,0
6358,0,0,0,0,0,0,0,0,0,0,0
6359,0,0,0,0,0,0,0,0,0,0,0
6361,0,0,0,0,0,0,0,0,0,0,0
6363,0,0,0,0,0,0,0,0,0,1,1
6365,0,0,0,0,0,0,1,0,2,1,4
6367,0,0,0,0,0,0,0,1,0,0,1
6368,0,0,0,0,0,0,0,0,0,0,0
6369,0,0,0,0,0,1,0,0,0,1,2
6370,0,0,0,0,0,0,0,0,0,0,0
6372,0,0,0,0,0,0,1,0,0,0,1
6373,0,0,0,0,0,0,0,0,0,0,0
6375,0,0,0,0,1,1,1,0,1,1,5
6383,0,0,0,0,0,0,1,0,0,0,1
6384,0,0,0,0,0,0,0,0,0,0,0
6385,0,0,0,0,0,0,0,0,0,0,0
6386,0,0,0,0,0,0,0,0,0,0,0
6390,0,1,0,0,0,1,0,1,0,0,3
6391,0,0,0,0,0,0,0,0,0,1,1
6392,0,0,1,1,1,0,0,0,0,0,3
6393,0,0,0,0,0,0,0,0,0,0,0
6394,0,0,0,0,0,0,0,0,0,0,0
6395,0,1,0,2,2,1,1,0,1,2,10
6396,0,0,0,0,0,0,0,1,0,0,1
6397,0,0,0,0,0,0,0,0,0,0,0
6398,0,0,0,0,0,1,0,0,0,0,1
6401,0,0,0,0,2,2,1,0,3,1,9
6403,0,0,0,0,0,0,0,0,1,0,1
6405,0,0,0,0,0,0,0,0,0,0,0
6407,0,0,1,0,0,0,0,0,1,0,2
6409,0,0,0,0,0,0,1,1,0,0,2
6410,0,0,0,0,0,0,0,0,1,0,1
6411,0,0,0,0,0,0,0,0,0,0,0
6412,0,0,0,0,0,0,0,0,0,0,0
6413,0,0,0,0,0,0,0,0,0,0,0
6414,0,0,0,0,0,0,0,0,0,0,0
6415,0,0,0,0,0,2,0,1,1,2,6
6417,0,0,0,0,0,0,0,0,0,0,0
6418,0,0,0,0,0,0,0,0,1,0,1
6419,0,0,0,0,0,0,0,0,0,0,0
6420,0,0,0,0,0,0,0,0,1,0,1
6421,0,0,0,0,0,0,0,0,0,0,0
6422,0,0,0,0,0,0,0,0,0,0,0
6423,0,0,0,0,0,0,0,0,0,0,0
6424,0,0,0,0,0,1,0,0,0,0,1
6425,0,0,0,0,0,0,0,0,0,0,0
6426,0,0,0,0,0,0,0,1,1,0,2
6428,0,0,0,0,0,0,0,0,0,0,0
6429,0,0,1,1,1,0,0,0,0,0,3
6430,0,4,3,4,4,1,1,4,0,1,22
6431,0,0,0,0,0,0,0,0,0,0,0
6432,0,0,4,1,4,0,2,0,1,0,12
6433,0,0,0,0,0,0,0,0,0,0,0
6436,0,0,0,0,0,0,0,0,0,0,0
6437,0,0,0,0,0,0,0,0,0,0,0
6438,0,0,0,0,0,0,0,0,0,0,0
6440,0,0,0,0,0,0,0,0,0,0,0
6442,0,0,0,0,0,0,0,0,0,0,0
6443,0,1,1,0,0,0,0,0,0,0,2
6444,0,0,0,0,1,0,0,0,0,0,1
6445,0,0,0,0,0,0,0,0,0,0,0
6446,0,0,0,0,0,0,0,0,0,0,0
6447,0,0,0,0,0,0,0,0,0,0,0
6448,0,0,0,0,0,0,0,1,0,1,2
6450,0,1,2,3,2,1,1,1,8,8,27
6455,0,0,0,0,0,0,0,0,0,0,0
6460,0,0,0,0,0,1,0,0,0,0,1
6461,0,0,0,0,0,0,0,0,1,0,1
6462,0,0,0,0,0,0,0,0,0,0,0
6464,0,0,0,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,0,0,0,0,0
6467,0,0,0,0,0,0,0,0,0,0,0
6468,0,0,0,0,0,1,0,0,2,0,3
6472,0,0,0,0,0,0,0,0,0,0,0
6475,0,0,0,0,0,0,0,0,0,0,0
6476,0,0,0,0,0,0,0,0,0,0,0
6477,0,0,0,0,0,0,1,0,0,0,1
6479,0,0,0,0,1,0,0,0,0,0,1
6480,0,0,0,0,0,0,0,0,0,0,0
6484,0,0,1,0,0,0,0,0,0,0,1
6485,0,0,0,0,0,0,0,0,0,0,0
6487,0,0,0,0,0,0,0,0,0,0,0
6488,0,0,0,0,0,0,0,0,0,0,0
6489,0,0,0,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0,0
6501,0,0,0,0,1,0,0,0,3,0,4
6502,0,0,0,3,1,1,0,0,1,1,7
6503,0,2,0,1,0,0,0,0,1,1,5
6504,0,0,0,0,0,0,0,0,0,0,0
6505,0,0,0,0,0,0,0,0,0,0,0
6506,0,0,0,0,0,0,0,0,0,0,0
6507,0,0,0,0,0,0,0,0,0,0,0
6509,0,0,0,0,0,0,0,0,0,0,0
6510,0,0,0,0,0,2,1,0,0,0,3
6511,0,0,0,0,1,0,0,1,0,1,3
6512,0,1,0,0,0,0,0,0,0,0,1
6513,0,0,0,0,0,0,0,1,0,1,2
6514,0,0,0,0,0,0,0,0,0,0,0
6515,0,0,0,0,0,0,0,0,0,0,0
6516,0,1,0,0,0,0,2,0,0,0,3
6517,0,0,0,0,0,0,0,0,0,0,0
6518,0,0,0,0,0,0,0,0,0,0,0
6519,0,0,0,0,0,0,0,0,0,0,0
6521,0,0,0,0,0,0,0,0,0,0,0
6522,0,0,0,1,0,0,0,0,0,0,1
6525,0,2,1,0,0,0,1,1,1,2,8
6528,0,0,0,0,0,0,0,1,0,0,1
6530,0,2,5,2,3,8,3,6,12,7,48
6531,0,0,0,0,0,0,0,0,0,0,0
6532,0,0,1,2,1,0,1,1,1,0,7
6535,0,0,1,1,0,0,1,1,2,1,7
6536,0,1,0,0,1,0,0,0,0,1,3
6537,0,0,1,0,0,0,0,0,0,0,1
6554,0,0,0,0,0,0,0,0,0,0,0
6556,0,0,0,0,2,1,1,0,2,1,7
6558,0,0,0,0,0,0,1,0,0,0,1
6560,0,1,0,0,0,0,0,0,0,0,1
6562,0,0,0,1,2,1,0,0,1,1,6
6564,0,0,0,0,0,0,0,0,0,1,1
6566,0,0,2,0,2,1,3,3,4,0,15
6567,0,0,0,0,0,0,0,0,0,0,0
6568,0,0,0,0,0,0,0,0,1,0,1
6569,0,0,0,0,0,0,0,0,0,0,0
6571,0,0,0,0,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0,0,0,0
6574,0,1,0,0,0,0,0,0,0,0,1
6575,0,0,0,0,0,0,0,0,0,1,1
6603,0,0,0,1,0,0,0,1,1,0,3
6606,0,0,0,0,0,0,0,0,0,0,0
6608,0,0,0,0,0,0,0,0,0,0,0
6609,0,0,0,1,0,1,2,0,0,0,4
6612,0,0,0,0,0,0,0,0,0,0,0
6613,0,0,0,0,0,0,0,0,0,0,0
6614,0,0,0,0,0,0,0,0,0,0,0
6616,0,0,0,0,0,0,0,0,0,0,0
6620,0,0,0,0,0,0,0,0,0,0,0
6623,0,0,0,0,0,0,1,0,0,0,1
6627,0,0,0,0,0,0,0,0,0,0,0
6628,0,0,0,0,0,0,0,0,0,0,0
